Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
28/07/2019 15:09,Android,00:00:05,1.27,6.0,4755,Anonymous,34,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",1,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3e00e66ab13514ecdeeb26,No,
28/07/2019 15:07,Android,00:00:13,1.27,6.0,4755,Anonymous,33,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3e00906ab13514ecdee853,No,
28/07/2019 14:37,Android,00:00:19,1.27,6.0,4755,Anonymous,32,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3df9917afdfc15a4ef5288,No,
28/07/2019 13:23,Android,00:02:45,1.27,6.0,4755,Anonymous,31,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",12,8,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3de8191b81ff14adea8476,No,
28/07/2019 13:22,Android,00:00:04,1.27,6.0,4755,Anonymous,30,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3de8011b81ff14a8f308b0,No,
28/07/2019 13:22,Android,00:00:04,1.27,6.0,4755,Anonymous,29,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3de7e61b81ff14ab700b25,No,
28/07/2019 13:20,Android,00:01:33,1.27,6.0,4755,Anonymous,28,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3de7851b81ff14b18592ce,No,
28/07/2019 13:18,Android,00:01:50,1.27,6.0,4755,Anonymous,27,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",7,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3de70c1b81ff14a8f2ff7e,No,
28/07/2019 13:16,Android,00:02:31,1.27,6.0,4755,Anonymous,26,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",12,7,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3de66f1b81ff14adea74b2,No,
28/07/2019 13:15,Android,00:00:17,1.27,6.0,4755,Anonymous,25,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3de63747975e150b551bb3,No,
28/07/2019 6:04,Android,00:01:10,1.27,6.0,4755,Anonymous,24,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",8,5,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d81285353ae14dcdff875,No,
28/07/2019 6:04,Android,00:00:02,1.27,6.0,4755,Anonymous,23,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d81245353ae14df4217de,No,
28/07/2019 4:12,Android,00:00:05,1.27,6.0,4755,Anonymous,22,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d67079148e115addc94cf,No,
28/07/2019 4:12,Android,00:00:03,1.27,6.0,4755,Anonymous,21,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d67027f9fb6164e33670f,No,
28/07/2019 1:46,Android,00:01:10,1.27,6.0,4755,Anonymous,20,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",4,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d44d1e9a29e6ffff4aedb,No,
28/07/2019 1:46,Android,00:00:02,1.27,6.0,4755,Anonymous,19,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d44cee9a29e6ffff4aeaa,No,
28/07/2019 1:44,Android,00:01:56,1.27,6.0,4755,Anonymous,18,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",11,7,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d4457e9a29e6ffd35023b,No,
28/07/2019 1:43,Android,00:01:10,1.27,6.0,4755,Anonymous,17,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d440ee9a29e6ffbe78be4,No,
28/07/2019 1:41,Android,00:01:23,1.27,6.0,4755,Anonymous,16,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d4395e9a29e700156f3d7,No,
28/07/2019 1:40,Android,00:00:51,1.27,6.0,4755,Anonymous,15,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d4360297a7814ec106897,No,
28/07/2019 1:40,Android,00:00:02,1.27,6.0,4755,Anonymous,14,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d435be9a29e6ffbe78672,No,
28/07/2019 0:30,Android,00:00:01,1.27,6.0,4755,Anonymous,13,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d32dc297a7814eea1beeb,No,
28/07/2019 0:29,Android,00:00:08,1.27,6.0,4755,Anonymous,12,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d32b61b7d7d158e6ea158,No,
28/07/2019 0:29,Android,00:00:02,1.27,6.0,4755,Anonymous,11,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3d32b170256f1618c7285c,No,
27/07/2019 11:13,Android,00:00:37,1.27,8.1.0,4547,Anonymous,39,Moto G5 Plus,Spain,"Madrid, Madrid, Comunidad De",8,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c783c70256f161346eab6,No,
27/07/2019 7:32,Android,00:01:05,1.27,6.0,4755,Anonymous,10,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",6,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c445de9a29e6fffeb9aed,No,
27/07/2019 7:31,Android,00:00:25,1.27,6.0,4755,Anonymous,9,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c441dfe0d51188e755207,No,
27/07/2019 7:12,Android,00:00:47,1.27,6.0,4755,Anonymous,8,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",7,3,Yes,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c3fa7b34f9814ebb5e00a,No,
27/07/2019 7:12,Android,00:00:07,1.27,6.0,4755,Anonymous,7,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c3f9bb34f9814ebb5dfad,No,
27/07/2019 7:06,Android,00:05:13,1.27,6.0,4755,Anonymous,6,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",15,7,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c3e5fb34f9814ebb5d585,No,
27/07/2019 7:03,Android,00:02:23,1.27,6.0,4755,Anonymous,5,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",10,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c3daab34f9814e7fa2f76,No,
27/07/2019 7:02,Android,00:01:00,1.27,6.0,4755,Anonymous,4,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c3d41b34f9814e7fa2c46,No,
27/07/2019 6:56,Android,00:04:49,1.27,6.0,4755,Anonymous,3,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",11,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c3bfdb34f9814e7fa2291,No,
27/07/2019 6:54,Android,00:01:42,1.27,6.0,4755,Anonymous,2,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",4,6,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c3b91b34f9814ed745eba,No,
27/07/2019 6:53,Android,00:01:20,1.27,6.0,4755,Anonymous,1,Huawei P8,Spain,"Guadalajara, Castilla-La Mancha",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d3c3b2be9a29e6ffd2ba718,No,
07/07/2019 15:29,Android,00:00:15,1.27,8.0.0,2676,Anonymous,95,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d2256146d79cb14feb58557,No,
07/07/2019 14:23,Android,00:00:16,1.27,8.0.0,2676,Anonymous,94,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d22469f6d79cb14feb5015f,No,
07/07/2019 13:22,Android,00:00:05,1.27,8.0.0,2676,Anonymous,93,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d22387145498614b2e491c6,No,
07/07/2019 13:22,Android,00:00:02,1.27,8.0.0,2676,Anonymous,92,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d22386ce9a29e7b7e72ab81,No,
07/07/2019 12:27,Android,00:00:16,1.27,8.0.0,2676,Anonymous,91,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d222b6503ccdf1578e58ab5,No,
07/07/2019 12:26,Android,00:00:02,1.27,8.0.0,2676,Anonymous,90,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d222b616d79cb15013fa4bc,No,
07/07/2019 9:08,Android,00:00:12,1.27,8.0.0,2676,Anonymous,89,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21fce198647315d5203427,No,
07/07/2019 8:15,Android,00:00:56,1.27,8.0.0,2676,Anonymous,88,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21f06298647315d8e16f33,No,
07/07/2019 8:14,Android,00:00:29,1.27,8.0.0,2676,Anonymous,87,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21f04198647315dd75ccfa,No,
07/07/2019 8:14,Android,00:00:28,1.27,8.0.0,2676,Anonymous,86,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21f021515d9b15377b087c,No,
07/07/2019 7:51,Android,00:00:39,1.27,8.0.0,2676,Anonymous,85,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21eac77569a4149628e6c6,No,
07/07/2019 7:51,Android,00:00:02,1.27,8.0.0,2676,Anonymous,84,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21eac37569a4149896d244,No,
07/07/2019 6:42,Android,00:00:35,1.27,8.0.0,2676,Anonymous,83,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21da8fe9a29e7b7a7dd1be,No,
07/07/2019 5:23,Android,00:00:13,1.27,8.0.0,2676,Anonymous,82,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21c82703ccdf157e58035f,No,
07/07/2019 5:17,Android,00:00:15,1.27,8.0.0,2676,Anonymous,81,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21c6bf515d9b153c800be0,No,
07/07/2019 5:17,Android,00:00:02,1.27,8.0.0,2676,Anonymous,80,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21c6bb60cf4f1480ed7145,No,
07/07/2019 3:20,Android,00:00:40,1.27,8.0.0,2676,Anonymous,79,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d21ab6103ccdf157be4adc6,No,
07/07/2019 2:17,Android,00:00:01,1.27,8.0.0,2676,Anonymous,78,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d219c986d79cb150435f5e5,No,
07/07/2019 2:16,Android,00:00:47,1.27,8.0.0,2676,Anonymous,77,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d219c5a6d79cb150435f3fe,No,
07/07/2019 2:15,Android,00:01:07,1.27,8.0.0,2676,Anonymous,76,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d219c0498647315d8dec662,No,
07/07/2019 1:40,Android,00:00:37,1.27,8.0.0,2676,Anonymous,75,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d2193d2d6cd5e15a2dd22f8,No,
07/07/2019 1:12,Android,00:00:49,1.27,8.0.0,2676,Anonymous,74,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d218d367569a4149625ebf2,No,
07/07/2019 0:31,Android,00:00:01,1.27,8.0.0,2676,Anonymous,73,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d2183cc14323b156860ce6e,No,
07/07/2019 0:31,Android,00:00:16,1.27,8.0.0,2676,Anonymous,72,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d2183b503ccdf157e55dd38,No,
07/07/2019 0:07,Android,00:00:08,1.27,8.0.0,2676,Anonymous,71,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d217e14515d9b153a7a4fd5,No,
07/07/2019 0:06,Android,00:00:34,1.27,8.0.0,2676,Anonymous,70,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d217ded515d9b153a7a4ebf,No,
07/07/2019 0:04,Android,00:00:26,1.27,8.0.0,2676,Anonymous,69,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d217d54515d9b153a7a4a0a,No,
