Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
29/08/2019 12:51,Android,00:01:00,1.27,7.1.1,4440,Anonymous,73,LG-M700,Peru,"Lima, Lima",6,7,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d681090daf8cf15b1aebdc9,No,
29/08/2019 10:05,Android,00:00,1.27,9,3126,Anonymous,72,SM-A505G,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e9bf1c972215b3de54b0,No,
29/08/2019 9:59,Android,00:00:28,1.27,9,3126,Anonymous,71,SM-A505G,Peru,"Lima, Lima",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e8541c972215bbe16903,No,
29/08/2019 9:59,Android,00:00:10,1.27,9,3126,Anonymous,70,SM-A505G,Peru,"Lima, Lima",1,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e8441c972215b65e2467,No,
29/08/2019 9:57,Android,00:00:27,1.27,9,3126,Anonymous,69,SM-A505G,Peru,"Lima, Lima",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e7f04c38511515ec3aba,No,
29/08/2019 9:39,Android,00:00:37,1.27,7.0,5918,Anonymous,143,LG-M400,Peru,"Chimbote, Ancash",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e3a384afdb14e3dd9097,No,
29/08/2019 9:39,Android,00:00:39,1.27,9,3126,Anonymous,68,SM-A505G,Peru,"Lima, Lima",1,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e3a22c156814b6c5e738,No,
29/08/2019 9:39,Android,00:00:02,1.27,9,3126,Anonymous,67,SM-A505G,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e3974c38511515ec1668,No,
29/08/2019 9:39,Android,00:00,1.27,9,3126,Anonymous,66,SM-A505G,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67e395547534157dad2e81,No,
29/08/2019 5:38,Android,00:00:22,1.27,9,346,Anonymous,1060,SM-A305G,Peru,"Lima, Lima",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67ab2b9aa8fe152666dbf4,No,
29/08/2019 5:27,Android,00:00:40,1.27,7.0,5918,Anonymous,142,LG-M400,Peru,"Chimbote, Ancash",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67a87cdc444114cb3fd350,No,
29/08/2019 1:55,Android,00:10:09,1.27,9,346,Anonymous,1059,SM-A305G,Peru,"Lima, Lima",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6776dedc444114cb3e78ae,No,
28/08/2019 23:42,Android,00:01:38,1.27,7.0,5918,Anonymous,141,LG-M400,Peru,"Chimbote, Ancash",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6757b0dc444114c734a692,No,
28/08/2019 23:24,Android,00:00,1.27,9,346,Anonymous,1057,SM-A305G,Peru,"Lima, Lima",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d675389fccd5e152d74981c,No,
28/08/2019 23:11,Android,00:00:09,1.27,9,346,Anonymous,1055,SM-A305G,Peru,"Lima, Lima",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67507ae9a29e0e5c7034cf,No,
28/08/2019 22:53,Android,00:00:27,1.27,9,346,Anonymous,1054,SM-A305G,Peru,"Lima, Lima",4,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d674c4dfccd5e152beb74f3,No,
28/08/2019 22:29,Android,00:00:10,1.27,9,346,Anonymous,1053,SM-A305G,Peru,"Lima, Lima",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d674692727ce6169ccf01cc,No,
28/08/2019 22:18,Android,00:10:05,1.27,9,346,Anonymous,1052,SM-A305G,Peru,"Lima, Lima",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6743ea9aa8fe152a894c56,No,
28/08/2019 22:02,Android,00:00:28,1.27,5.1.1,6373,Anonymous,30,SM-J120M,Peru,"Arequipa, Arequipa",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d67404cdaf8cf15b602b0d9,No,
28/08/2019 21:55,Android,00:00:19,1.27,9,346,Anonymous,1051,SM-A305G,Peru,"Lima, Lima",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d673ebc2c156814b6c0e791,No,
28/08/2019 21:37,Android,00:00:11,1.27,9,346,Anonymous,1050,SM-A305G,Peru,"Lima, Lima",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d673a703199b514e68ceccf,No,
28/08/2019 21:36,Android,00:01:11,1.27,9,346,Anonymous,1049,SM-A305G,Peru,"Lima, Lima",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d673a1b3199b514e8da0bc9,No,
28/08/2019 20:50,Android,00:41:27,1.27,9,346,Anonymous,1048,SM-A305G,Peru,"Lima, Lima",9,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d672f71e9a29e0e5c6f02c6,No,
