Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
05/09/2019 18:27,Android,00:00:05,1.27,8.0.0,721,Anonymous,674,WAS-LX3,Ecuador,"Quito, Pichincha",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7199c47d47131c8e27d380,No,
05/09/2019 18:26,Android,00:00:19,1.27,8.0.0,721,Anonymous,673,WAS-LX3,Ecuador,"Quito, Pichincha",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7199ae7d47131c90e9033e,No,
05/09/2019 18:20,Android,00:00:14,1.27,8.0.0,2244,Anonymous,5,RNE-L23,Ecuador,"Quito, Pichincha",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d719840e9a29e09e7a3580b,No,
05/09/2019 18:20,Android,00:00:01,1.27,9,1995,Anonymous,809,SM-J415G,Ecuador,"Tosagua, Manabi",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d719837c69cb21dc25f37f4,No,
05/09/2019 18:19,Android,00:00:16,1.27,9,1995,Anonymous,808,SM-J415G,Ecuador,"Tosagua, Manabi",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d71981dc69cb21dc4ca6933,No,
05/09/2019 18:19,Android,00:00:24,1.27,9,4911,Anonymous,298,ANE-LX3,Ecuador,"Nueva Loja, Sucumbios",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7197e6e9a29e09e583c3ca,No,
05/09/2019 18:16,Android,00:00:00,1.27,8.1.0,1422,Anonymous,528,Samsung Galaxy J7 Prime Duos,Ecuador,"Quito, Pichincha",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7197667d47131c8e27b7a9,No,
05/09/2019 18:16,Android,00:00:16,1.27,8.0.0,721,Anonymous,672,WAS-LX3,Ecuador,"Quito, Pichincha",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7197327d47131c90e8e62f,No,
05/09/2019 18:10,Android,00:01:11,1.29,6.0.1,4281,Anonymous,77,Samsung Galaxy J7,Ecuador,"Guayaquil, Guayas",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7195e94bef501501a27f81,No,
05/09/2019 18:07,Android,00:00:04,1.27,9,1995,Anonymous,807,SM-J415G,Ecuador,"Tosagua, Manabi",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d719523e9a29e09df5f4c0a,No,
05/09/2019 18:07,Android,00:00:02,1.27,9,1995,Anonymous,806,SM-J415G,Ecuador,"Tosagua, Manabi",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d71951fde9b4c1811cf7366,No,
05/09/2019 17:51,Android,00:00:05,1.29,6.0.1,4281,Anonymous,76,Samsung Galaxy J7,Ecuador,"Guayaquil, Guayas",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7191654bef50150355cd88,No,
05/09/2019 17:45,Android,00:02:11,1.27,8.1.0,1422,Anonymous,527,Samsung Galaxy J7 Prime Duos,Ecuador,"Quito, Pichincha",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d719012418d2215ce5c5acd,No,
05/09/2019 17:43,Android,00:00:11,1.27,8.1.0,1422,Anonymous,526,Samsung Galaxy J7 Prime Duos,Ecuador,"Quito, Pichincha",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718f93418d2215ce5c5acc,Yes,
05/09/2019 17:41,Android,00:01:06,1.27,8.1.0,1422,Anonymous,525,Samsung Galaxy J7 Prime Duos,Ecuador,"Quito, Pichincha",9,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718f03418d2215d1381ad3,No,
05/09/2019 17:40,Android,00:00:34,1.27,8.1.0,1422,Anonymous,524,Samsung Galaxy J7 Prime Duos,Ecuador,"Quito, Pichincha",7,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718ece418d2215ce5c4db9,No,
05/09/2019 17:38,Android,00:01:44,1.27,8.0.0,721,Anonymous,671,WAS-LX3,Ecuador,"Quito, Pichincha",7,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718e72e9a29e09e1235bf8,No,
05/09/2019 17:38,Android,00:00:04,1.27,9,2264,Anonymous,109,Huawei P20 Pro,Ecuador,"Guayaquil, Guayas",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718e4a8d60ef152c1006f8,No,
05/09/2019 17:35,Android,00:02:58,1.27,8.0.0,721,Anonymous,670,WAS-LX3,Ecuador,"Quito, Pichincha",9,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718dbee9a29e09df5efc89,No,
05/09/2019 17:35,Android,00:00:20,1.27,8.0.0,721,Anonymous,669,WAS-LX3,Ecuador,"Quito, Pichincha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718da7e9a29e09df5efb9d,No,
05/09/2019 17:35,Android,00:00:12,1.27,8.0.0,721,Anonymous,668,WAS-LX3,Ecuador,"Quito, Pichincha",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718d964bef501501a228a5,No,
