Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
30/08/2019 17:27,Android,00:00:37,1.27,8.0.0,6484,Anonymous,216,Moto Z2 Play,Colombia,"Cota, Cundinamarca",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69a2eb66c3be149b96357d,No,
30/08/2019 16:40,Android,00:00:02,1.27,9,3829,Anonymous,192,JKM-LX3,Colombia,"Cali, Valle Del Cauca",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6997b1e9a29e0e5c838800,No,
30/08/2019 15:54,Android,00:00:11,1.27,8.1.0,6362,Anonymous,30,DUB-LX3,Colombia,"Cota, Cundinamarca",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d698d1966c3be14949b50ad,No,
30/08/2019 14:57,Android,00:00:18,1.27,8.1.0,6362,Anonymous,29,DUB-LX3,Colombia,"Cota, Cundinamarca",1,2,No,No,Cellular,http://dashboard.appsee.com/Videos/External/5d697faf66c3be14949b50ab,Yes,
30/08/2019 14:20,Android,00:00:14,1.27,9,5583,Anonymous,188,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",3,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6976f1b4039414e2328688,No,
30/08/2019 14:18,Android,00:00:54,1.27,9,5583,Anonymous,187,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69769e66c3be149b94b8ac,No,
30/08/2019 14:15,Android,00:00:53,1.27,9,5583,Anonymous,186,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",2,6,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6975ba45b7c715d79295f9,No,
30/08/2019 14:07,Android,00:00:07,1.27,8.0.0,6484,Anonymous,214,Moto Z2 Play,Colombia,"Cota, Cundinamarca",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69740ef8320815b7a3e653,No,
30/08/2019 13:52,Android,00:00:14,1.27,8.0.0,6484,Anonymous,213,Moto Z2 Play,Colombia,"Cota, Cundinamarca",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d697072e3a5651839338b6b,No,
30/08/2019 13:39,Android,00:00,1.27,8.1.0,6362,Anonymous,28,DUB-LX3,Colombia,"Cota, Cundinamarca",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d696d5c66c3be14949b50a7,Yes,
30/08/2019 13:37,Android,00:00:12,1.27,8.1.0,6362,Anonymous,27,DUB-LX3,Colombia,"Cartagena, Bolivar",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d696cf46b539b15a7ef16d7,No,
30/08/2019 12:49,Android,00:00:16,1.27,8.1.0,6362,Anonymous,26,DUB-LX3,Colombia,"Cartagena, Bolivar",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d696192a0143b15be1169cc,No,
30/08/2019 12:22,Android,00:00:45,1.27,8.1.0,6362,Anonymous,25,DUB-LX3,Colombia,"Cartagena, Bolivar",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d695b38c0a21d14e04c928b,No,
30/08/2019 11:24,Android,00:00:18,1.27,8.1.0,6292,Anonymous,183,Samsung Galaxy J7 Prime Duos,Colombia,"Acacias, Meta",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d694dad6b539b15a7ee196e,No,
30/08/2019 11:00,Android,00:00,1.27,8.0.0,6484,Anonymous,212,Moto Z2 Play,Colombia,"Cota, Cundinamarca",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69482adaf8cf15b61363d9,No,
30/08/2019 10:59,Android,00:00:12,1.27,8.0.0,6484,Anonymous,211,Moto Z2 Play,Colombia,"Cota, Cundinamarca",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6947f9e72a4f1511fe148d,No,
30/08/2019 10:41,Android,00:00:19,1.27,8.0.0,6484,Anonymous,210,Moto Z2 Play,Colombia,"Cota, Cundinamarca",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6943b2b4039414e417c389,No,
30/08/2019 10:35,Android,00:00:16,1.27,8.0.0,6484,Anonymous,209,Moto Z2 Play,Colombia,"Cota, Cundinamarca",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69425bb4039414e06fd59f,No,
30/08/2019 10:33,Android,00:00:11,1.27,8.0.0,6484,Anonymous,208,Moto Z2 Play,Colombia,"Cota, Cundinamarca",4,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6941b4b4039414e06fd0dc,No,
30/08/2019 10:29,Android,00:00:08,1.27,8.1.0,6362,Anonymous,24,DUB-LX3,Colombia,"Cartagena, Bolivar",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6940caf8320815b7a24bbf,No,
30/08/2019 10:29,Android,00:00:02,1.27,8.1.0,6362,Anonymous,23,DUB-LX3,Colombia,"Cartagena, Bolivar",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6940c6908dfa1564a24eae,No,
30/08/2019 10:19,Android,00:00:08,1.27,8.1.0,6362,Anonymous,22,DUB-LX3,Colombia,"Cartagena, Bolivar",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d693e94daf8cf15b1b8cdd7,No,
30/08/2019 10:17,Android,00:00:32,1.27,8.1.0,6362,Anonymous,21,DUB-LX3,Colombia,"Cartagena, Bolivar",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d693e12a0143b15c0ae02f0,No,
30/08/2019 9:51,Android,00:00:08,1.27,8.1.0,6292,Anonymous,182,Samsung Galaxy J7 Prime Duos,Colombia,"Acacias, Meta",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6937de8772d314eebbc250,No,
30/08/2019 8:57,Android,00:00:30,1.27,8.1.0,6292,Anonymous,181,Samsung Galaxy J7 Prime Duos,Colombia,"Acacias, Meta",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d692b56e3a565183bf3237f,No,
30/08/2019 8:54,Android,00:00:38,1.27,8.0.0,6484,Anonymous,196,Moto Z2 Play,Colombia,"Cota, Cundinamarca",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d692a954c38511513be9f7f,No,
30/08/2019 8:49,Android,00:00:20,1.27,8.0.0,6484,Anonymous,195,Moto Z2 Play,Colombia,"Cota, Cundinamarca",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69297a4c38511517cb8b9b,No,
30/08/2019 8:47,Android,00:00:07,1.27,8.0.0,6484,Anonymous,194,Moto Z2 Play,Colombia,"Cota, Cundinamarca",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6929074c38511515f74250,No,
30/08/2019 8:45,Android,00:00:28,1.27,8.0.0,6484,Anonymous,193,Moto Z2 Play,Colombia,"Cota, Cundinamarca",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6928924c3851151135f1c1,No,
